country,country_code,year,region,rank_stat_ind,stat_ind,rank_dem_stat,dem_stat,stateness,monopoly,identity,no_dogmas,admin,pol_part,elect,power,assembly,express,ruleoflaw,separation,judiciary,prosecution,civ_rights,stab_dem,perf_dem,com_dem,integ,party_sys,int_group,approv_dem,soc_cap,rank_econ_stat,econ_stat,level_development,barriers,market,compet,anti_monop,for_trade,bank,stab_econ,infl,macro_stab,priv_prop,prop_rights,priv_ent,welfare,safety_nets,equal,perf_econ,output,sustain,envir,edu,rank_gov_ind,gov_ind,level_diff,constr,civil_trad,conflict_intens,GNI,UN_edu,state_rol,gov_perf,steering,priority,implement,learning,efficiency,assets,coord,anti_corrupt,consens,goals,veto,cleavage,civil_part,recon,int_coop,use_support,cred,reg_coop,trend_dem,trend_econ,trend_gov,core_stateness,state_failure,pol_sys,cat_stat_ind,cat_dem_stat,cat_trend_dem,cat_econ_stat,cat_trend_econ,cat_gov_ind,cat_trend_gov,cat_level_diff,stateness_cat,pol_part_cat,ruleoflaw_cat,stab_dem_cat,integ_cat,level_development_cat,market_cat,stab_econ_cat,priv_prop_cat,welfare_cat,perf_econ_cat,sustain_cat,level_diff_cat,steering_cat,efficiency_cat,consens_cat,int_coop_cat
"Guinea","GIN",2008,"West and Central Africa",109,3.723809,88,3.983333,7,7,9,8,4,3.75,3,2,6,4,2.5,3,3,1,3,2,2,2,4.6666667,3,5,,6,116,3.464286,1,1,4.25,3,4,6,4,4,4,4,5,3,7,2.5,3,2,5,5,2.5,3,2,113,2.6201389,7.875,8,7,6,10,10,6.25,2.75,2.3333333,2,3,2,1.6666667,2,2,1,3,3,3,2,3,4,4,3,4,5,-.3,-.64,-1.4333334,5.5,"Stable state","autocracy","Failed or nonexistent","Hard-line autocracy","No significant changes","Poorly functioning","Deterioration","Failed","Strong deterioration","Substantial","Sound","Flawed","Flawed","Poor","Fair","Poor","Flawed","Flawed","Fair","Flawed","Fair","Flawed","Sound","Poor","Poor","Flawed","Flawed"
"Guinea","GIN",2010,"West and Central Africa",118,3.417857,107,3.55,7,8,9,8,3,3,1,1,5,5,2.75,2,2,4,3,1,1,1,4,3,4,,5,119,3.285714,2,2,4,3,4,5,4,4.5,5,4,4,3,5,3,2,4,3,3,2.5,3,2,123,2.135108,8.0208333,8,7,7,10,10,6.125,2.233333,1.6666667,2,2,1,1.3333333,2,1,1,2.6,3,3,2,2,3,3.3333333,3,3,4,-.43,-.18,-.51666665,5.5,"Stable state","autocracy","Failed or nonexistent","Hard-line autocracy","No significant changes","Poorly functioning","No significant changes","Failed","Deterioration","Substantial","Sound","Flawed","Flawed","Poor","Flawed","Poor","Flawed","Fair","Flawed","Flawed","Flawed","Flawed","Sound","Poor","Poor","Flawed","Flawed"
"Guinea","GIN",2012,"West and Central Africa",93,4.54881,65,5.633333,7.25,8,9,8,4,6.25,6,6,7,6,4,4,4,4,4,5,5,5,5.6666667,5,6,,6,119,3.464286,1,1,4.25,3,4,5,5,5.5,6,5,4.5,4,5,3.5,3,4,3,3,2.5,3,2,66,4.9813889,7.5625,8,6,6,10,10,5.375,5.266667,5,5,5,5,4.6666667,5,5,4,5.4,6,5,4,5,7,6,6,6,6,2.08,.18,3.0333335,6,"Stable state","democracy","Very limited","Highly defective democracy","Strong improvement","Poorly functioning","No significant changes","Moderate","Strong improvement","Substantial","Sound","Fair","Flawed","Fair","Fair","Poor","Flawed","Fair","Fair","Flawed","Flawed","Flawed","Sound","Fair","Fair","Fair","Fair"
"Guinea","GIN",2014,"West and Central Africa",90,4.657143,74,5.1,7.5,8,8,9,5,5.25,5,3,6,7,4.75,4,5,5,5,3,3,3,5,4,6,,5,101,4.214286,1,1,5,4,5,6,5,6,5,7,5.5,5,6,4,3,5,4,4,4,5,3,59,5.1490895,7.6458333,8,6,7,10,10,4.875,5.433333,4.3333333,5,4,4,5.3333333,5,6,5,5.4,5,6,5,6,5,6.6666667,7,6,7,-.53,.75,.16666651,6.5,"Stable state","autocracy","Very limited","Moderate autocracy","Deterioration","Poorly functioning","Improvement","Moderate","No significant changes","Substantial","Sound","Fair","Fair","Flawed","Fair","Poor","Fair","Fair","Fair","Flawed","Flawed","Flawed","Sound","Flawed","Fair","Fair","Sound"
"Guinea","GIN",2016,"West and Central Africa",80,5.078571,63,5.8,7.25,7,8,9,5,6,6,6,6,6,4.75,5,5,4,5,5,5,5,6,6,6,7,5,99,4.357143,1,1,5,4,5,6,5,6.5,6,7,6,5,7,4,3,5,5,5,3,4,2,35,5.8311111,7.6666667,8,6,7,10,10,5,6.15,5.6666667,7,5,5,6,6,7,5,5.6,6,7,4,6,5,7.3333333,7,7,8,.7,.14,.7166667,6,"Stable state","democracy","Very limited","Highly defective democracy","Improvement","Poorly functioning","No significant changes","Good","Improvement","Substantial","Sound","Fair","Fair","Fair","Fair","Poor","Fair","Sound","Fair","Flawed","Fair","Flawed","Sound","Fair","Fair","Fair","Sound"
"Guinea","GIN",2018,"West and Central Africa",71,5.275,60,6.05,7.75,8,9,9,5,6.25,6,7,6,6,5,5,6,4,5,5,5,5,6.25,6,6,7,6,93,4.5,1,1,5,4,5,6,5,6.5,6,7,6,5,7,4.5,4,5,5,5,3.5,5,2,38,5.8239815,7.2708333,8,6,6,10,9,4.625,6.2,6.3333333,7,6,6,5.3333333,5,6,5,5.8,6,7,5,6,5,7.3333333,7,7,8,.25,.14,.04999971,6.5,"Stable state","democracy","Very limited","Defective democracy","No significant changes","Poorly functioning","No significant changes","Good","No significant changes","Substantial","Sound","Fair","Fair","Fair","Fair","Poor","Fair","Sound","Fair","Fair","Fair","Flawed","Sound","Fair","Fair","Fair","Sound"
"Haiti","HTI",2006,"Latin America and the Caribbean",107,3.282143,99,3.35,5,2,7,9,2,3.75,3,2,6,4,3,3,4,2,3,2,2,2,3,2,3,,4,109,3.214286,1,1,4.5,3,2,9,4,4.5,6,3,5,3,7,3,3,3,2,2,2.5,3,2,104,2.8487654,8.3333333,9,9,6,10,9,7,2.983333,2,2,2,2,1.6666667,2,2,1,3.6,6,4,4,3,1,4.6666667,3,4,7,,,,2,"Failing state","autocracy","Failed or nonexistent","Hard-line autocracy",,"Poorly functioning",,"Failed",,"Substantial","Fair","Flawed","Flawed","Poor","Flawed","Poor","Fair","Fair","Fair","Flawed","Poor","Flawed","Sound","Poor","Poor","Flawed","Fair"
"Haiti","HTI",2008,"Latin America and the Caribbean",99,4.075,79,4.4,5.25,4,6,9,2,5.5,6,5,7,4,3.75,4,3,3,5,4.5,4,5,3,2,3,,4,109,3.75,1,1,4.75,4,4,7,4,6,7,5,4,4,4,3,3,3,5,5,2.5,3,2,86,4.5024691,8.4166667,9,8,7,10,10,6.5,4.666667,4.3333333,5,4,4,3.3333333,3,4,3,5,6,6,5,4,4,6,6,6,6,1.05,.54,1.6833332,3,"Stable state","democracy","Very limited","Highly defective democracy","Strong improvement","Poorly functioning","Improvement","Moderate","Strong improvement","Substantial","Fair","Fair","Flawed","Fair","Flawed","Poor","Fair","Fair","Flawed","Flawed","Fair","Flawed","Sound","Flawed","Flawed","Fair","Fair"
"Haiti","HTI",2010,"Latin America and the Caribbean",98,4.471429,76,5.05,5.75,5,7,9,2,6,6,6,7,5,4.25,4,3,4,6,5.5,5,6,3.75,2,3,6,4,108,3.892857,1,1,5.25,4,4,8,5,6.5,7,6,5,4,6,3,3,3,4,4,2.5,3,2,71,4.7459259,8,9,8,7,9,9,6,4.966667,5,5,5,5,3.3333333,3,4,3,5.2,6,6,5,5,4,6.3333333,7,6,6,.65,.14,.30000019,3.5,"Stable state","democracy","Very limited","Highly defective democracy","Improvement","Poorly functioning","No significant changes","Moderate","No significant changes","Substantial","Fair","Fair","Flawed","Fair","Flawed","Poor","Fair","Sound","Fair","Flawed","Flawed","Flawed","Sound","Fair","Flawed","Fair","Fair"
"Haiti","HTI",2012,"Latin America and the Caribbean",118,3.404762,106,3.666667,4.75,2,7,9,1,4.5,4,2,7,5,3.75,4,3,3,5,2,2,2,3.3333333,3,3,,4,121,3.142857,1,1,4,3,3,6,4,5.5,6,5,4.5,4,5,3,3,3,2,2,2,3,1,108,3.3671296,8.2916667,10,8,7,9,9,6.75,3.5,2.3333333,3,2,2,3,3,3,3,4,5,4,4,4,3,4.6666667,4,4,6,-1.38,-.75,-1.4666667,1.5,"Failing state","autocracy","Failed or nonexistent","Hard-line autocracy","Strong deterioration","Poorly functioning","Deterioration","Weak","Strong deterioration","Substantial","Fair","Fair","Flawed","Poor","Flawed","Poor","Flawed","Fair","Fair","Flawed","Poor","Poor","Sound","Poor","Flawed","Flawed","Fair"
"Haiti","HTI",2014,"Latin America and the Caribbean",114,3.583333,100,3.916667,5,2,7,9,2,5,5,2,7,6,3.75,4,3,3,5,2.5,3,2,3.3333333,3,3,,4,118,3.25,1,1,3.75,3,2,6,4,5,6,4,4.5,4,5,3,3,3,3,3,2.5,3,2,112,3.5145139,7.9375,9,8,7,9,8,6.625,3.683333,2.6666667,3,2,3,3,3,3,3,4.4,5,5,4,4,4,4.6666667,4,4,6,.25,.11,.1833334,2,"Failing state","autocracy","Failed or nonexistent","Hard-line autocracy","No significant changes","Poorly functioning","No significant changes","Weak","No significant changes","Substantial","Fair","Fair","Flawed","Flawed","Flawed","Poor","Flawed","Fair","Fair","Flawed","Flawed","Flawed","Sound","Flawed","Flawed","Flawed","Fair"
"Haiti","HTI",2016,"Latin America and the Caribbean",114,3.464286,97,3.75,5.25,3,7,9,2,5,5,2,7,6,3,3,3,2,4,2.5,3,2,3,3,3,,3,116,3.178571,1,1,3.75,3,2,6,4,5,6,4,4.5,4,5,3,3,3,3,3,2,2,2,109,3.4383333,7.9791667,9,8,6,9,9,6.875,3.6,2.6666667,3,2,3,2.3333333,3,2,2,4.4,5,5,4,4,4,5,4,4,7,-.17,-.07,-.08333349,2.5,"Failing state","autocracy","Failed or nonexistent","Hard-line autocracy","No significant changes","Poorly functioning","No significant changes","Weak","No significant changes","Substantial","Fair","Fair","Flawed","Flawed","Flawed","Poor","Flawed","Fair","Fair","Flawed","Flawed","Poor","Sound","Flawed","Poor","Flawed","Fair"
"Haiti","HTI",2018,"Latin America and the Caribbean",109,3.496428,88,4.1,5.5,4,7,9,2,6,6,4,7,7,3,3,3,2,4,3,3,3,3,3,3,,3,118,2.892857,1,1,3.75,3,2,6,4,4,5,3,4.5,4,5,3,3,3,2,2,2,2,2,110,3.3916358,7.7916667,9,8,6,9,8,6.75,3.566667,2.6666667,3,2,3,2.3333333,3,2,2,4.6,5,5,5,4,4,4.6666667,4,4,6,.35,-.29,-.0333333,3,"Stable state","autocracy","Failed or nonexistent","Moderate autocracy","No significant changes","Rudimentary","No significant changes","Weak","No significant changes","Substantial","Fair","Fair","Flawed","Flawed","Flawed","Poor","Flawed","Flawed","Fair","Flawed","Poor","Poor","Sound","Flawed","Poor","Fair","Fair"
"Honduras","HND",2006,"Latin America and the Caribbean",52,6.042857,44,6.8,7.5,6,9,9,6,7.75,9,8,8,6,6,8,5,5,6,7.5,8,7,5.25,7,4,6,4,65,5.285714,3,3,6.5,5,7,8,6,7,7,7,6,6,6,4,4,4,7,7,3.5,4,3,54,5.1216435,5.375,6,6,3,8,5,4.25,5.75,5.6666667,6,6,5,3.6666667,3,6,2,6,7,7,7,5,4,7.6666667,8,7,8,,,,6,"Stable state","democracy","Limited","Defective democracy",,"Functional flaws",,"Moderate",,"Moderate","Sound","Sound","Fair","Sound","Fair","Flawed","Sound","Sound","Fair","Flawed","Sound","Flawed","Fair","Fair","Flawed","Fair","Sound"
"Honduras","HND",2008,"Latin America and the Caribbean",53,6.092857,49,6.65,7.5,6,9,9,6,7.5,9,7,8,6,6,8,5,5,6,7,7,7,5.25,7,4,6,4,61,5.535714,3,3,6.75,5,7,8,7,7.5,8,7,6,6,6,4,4,4,8,8,3.5,4,3,65,4.9888117,5.2083333,6,6,3,8,4,4.25,5.583333,5,5,5,5,3.6666667,4,5,2,6,7,6,7,6,4,7.6666667,8,7,8,-.15,.25,-.16666651,6,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","No significant changes","Moderate","No significant changes","Moderate","Sound","Sound","Fair","Sound","Fair","Flawed","Sound","Sound","Fair","Flawed","Sound","Flawed","Fair","Fair","Flawed","Fair","Sound"
"Honduras","HND",2010,"Latin America and the Caribbean",57,5.882143,46,6.55,7.5,6,9,9,6,7.5,8,7,8,7,5.25,6,5,4,6,7,6,8,5.5,6,5,6,5,76,5.214286,3,3,6.5,5,6,8,7,6.5,7,6,6,6,6,4,4,4,7,7,3.5,4,3,63,5.0114815,5.2708333,6,6,3,8,4,4.625,5.6,5,5,5,5,4,4,5,3,6.4,7,7,6,6,6,7,8,5,8,-.1,-.32,.01666641,6,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","No significant changes","Moderate","No significant changes","Moderate","Sound","Sound","Fair","Sound","Fair","Flawed","Sound","Sound","Fair","Flawed","Sound","Flawed","Fair","Fair","Flawed","Fair","Sound"
"Honduras","HND",2012,"Latin America and the Caribbean",53,5.967857,49,6.4,7.5,6,9,9,6,6.75,7,6,7,7,5.75,6,6,5,6,6,6,6,6,6,6,6,6,66,5.535714,3,3,6.75,5,7,8,7,8,8,8,6.5,6,7,4,4,4,7,7,3.5,4,3,50,5.4224846,5.8958333,7,5,5,8,6,4.375,5.966667,6,7,6,5,4.6666667,5,6,3,6.2,7,6,6,6,6,7,8,6,7,-.15,.32,.36666679,6,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","No significant changes","Moderate","No significant changes","Moderate","Sound","Sound","Fair","Fair","Fair","Flawed","Sound","Sound","Sound","Flawed","Sound","Flawed","Fair","Fair","Fair","Fair","Sound"
"Honduras","HND",2014,"Latin America and the Caribbean",55,5.95,44,6.65,7.5,6,9,9,6,7,7,7,8,6,5.75,6,6,5,6,7,7,7,6,7,6,5,6,74,5.25,3,3,6.75,5,7,8,7,7,8,6,6.5,6,7,4,4,4,6,6,3.5,4,3,47,5.4984722,5.5625,7,6,4,7,5,4.375,6.1,6,7,5,6,4.3333333,4,6,3,6.4,7,6,7,6,6,7.6666667,8,7,8,.25,-.29,.13333321,6,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","No significant changes","Moderate","No significant changes","Moderate","Sound","Sound","Fair","Sound","Fair","Flawed","Sound","Sound","Sound","Flawed","Fair","Flawed","Fair","Fair","Flawed","Fair","Sound"
"Honduras","HND",2016,"Latin America and the Caribbean",56,5.935715,48,6.55,7.5,6,9,9,6,7.25,8,7,8,6,5.75,7,6,5,5,6.5,6,7,5.75,7,6,5,5,76,5.321429,3,3,6.75,5,7,8,7,7.5,8,7,6.5,6,7,4,4,4,6,6,3.5,4,3,45,5.558804,5.8958333,7,6,5,7,6,4.375,6.116667,6,7,5,6,5.3333333,5,7,4,5.8,6,6,6,6,5,7.3333333,7,7,8,-.1,.07,.01666689,6,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","No significant changes","Moderate","No significant changes","Moderate","Sound","Sound","Fair","Sound","Fair","Flawed","Sound","Sound","Sound","Flawed","Fair","Flawed","Fair","Fair","Fair","Fair","Sound"
"Honduras","HND",2018,"Latin America and the Caribbean",64,5.507143,64,5.8,7.5,6,9,9,6,5.75,6,6,6,5,4.75,5,5,5,4,5.5,5,6,5.5,6,6,5,5,75,5.214286,3,3,6.5,5,6,8,7,7,7,7,6.5,6,7,4,4,4,6,6,3.5,4,3,66,4.9782099,5.9791667,7,6,5,7,6,4.875,5.466667,5.3333333,6,5,5,4.3333333,4,6,3,5.2,6,5,6,5,4,7,7,6,8,-.75,-.11,-.6500001,6,"Stable state","democracy","Limited","Highly defective democracy","Deterioration","Functional flaws","No significant changes","Moderate","Deterioration","Moderate","Sound","Fair","Fair","Fair","Fair","Flawed","Sound","Sound","Sound","Flawed","Fair","Flawed","Fair","Fair","Flawed","Fair","Sound"
"Hungary","HUN",2006,"East-Central and Southeast Europe",5,9.164286,4,9.4,10,10,10,10,10,10,10,10,10,10,9,10,9,8,9,9.5,9,10,8.5,9,8,9,8,7,8.928572,9,9,10,10,10,10,10,8.5,9,8,10,10,10,8.5,8,9,8,8,8.5,9,8,13,6.8736111,1.75,1,2,2,3,1,1.5,8.45,8.3333333,9,8,8,7.3333333,7,8,7,8.8,10,10,8,9,7,9.3333333,9,9,10,,,,10,"Stable state","democracy","Highly advanced","Democracy in consolidation",,"Developed",,"Good",,"Negligible constraints","Excellent","Excellent","Excellent","Excellent","Excellent","Excellent","Excellent","Excellent","Excellent","Excellent","Sound","Excellent","Poor","Sound","Sound","Excellent","Excellent"
"Hungary","HUN",2008,"East-Central and Southeast Europe",5,9.175,7,9.35,10,10,10,10,10,10,10,10,10,10,9.25,10,9,8,10,9,8,10,8.5,9,8,9,8,7,9,10,10,10,10,10,10,10,8.5,9,8,10,10,10,9,9,9,7,7,8.5,9,8,18,6.703125,1.5625,1,2,2,2,1,1.375,8.25,8.3333333,9,8,8,7.3333333,7,8,7,8,9,10,6,8,7,9.3333333,9,9,10,-.05,.07,-.19999981,10,"Stable state","democracy","Highly advanced","Democracy in consolidation","No significant changes","Developed","No significant changes","Good","No significant changes","Negligible constraints","Excellent","Excellent","Excellent","Excellent","Excellent","Excellent","Excellent","Excellent","Excellent","Excellent","Sound","Excellent","Poor","Sound","Sound","Sound","Excellent"
"Hungary","HUN",2010,"East-Central and Southeast Europe",8,9,10,9.25,10,10,10,10,10,10,10,10,10,10,9,10,9,8,9,8.5,8,9,8.75,10,8,9,8,8,8.75,9,9,9.75,10,10,10,9,8,9,7,10,10,10,9,9,9,7,7,8.5,9,8,20,6.514537,1.4166667,1,2,2,1,1,1.5,8.05,8,9,7,8,6.6666667,6,7,7,8.2,10,10,6,8,7,9.3333333,9,9,10,-.1,-.25,-.19999981,10,"Stable state","democracy","Highly advanced","Democracy in consolidation","No significant changes","Developed","No significant changes","Good","No significant changes","Negligible constraints","Excellent","Excellent","Excellent","Excellent","Excellent","Excellent","Excellent","Sound","Excellent","Excellent","Sound","Excellent","Poor","Sound","Sound","Sound","Excellent"
"Hungary","HUN",2012,"East-Central and Southeast Europe",12,8.478571,17,8.35,9.75,10,10,9,10,9,9,10,9,8,7.75,7,8,8,8,7.5,7,8,7.75,9,7,8,7,11,8.607142,9,9,9.75,9,10,10,10,7.5,9,6,9.5,9,10,8.5,9,8,8,8,8,8,8,48,5.465463,1.7083333,1,2,3,1,1,2.25,6.7,6.3333333,7,6,6,6.3333333,6,6,7,6.8,8,8,6,7,5,7.3333333,7,7,8,-.9,-.14,-1.3500004,10,"Stable state","democracy","Advanced","Democracy in consolidation","Deterioration","Developed","No significant changes","Moderate","Strong deterioration","Negligible constraints","Excellent","Excellent","Sound","Sound","Sound","Excellent","Excellent","Sound","Excellent","Excellent","Sound","Sound","Poor","Fair","Fair","Sound","Sound"
"Hungary","HUN",2014,"East-Central and Southeast Europe",16,8.046429,21,7.95,9.5,10,9,9,10,8.75,9,10,9,7,7.25,6,7,8,8,7.5,7,8,6.75,7,7,7,6,14,8.142858,8,8,9.5,9,10,10,9,7,8,6,9.5,9,10,8,8,8,7,7,8,8,8,64,4.9572531,1.7708333,1,2,3,1,1,2.625,6.066667,6,7,6,5,5.6666667,5,6,6,6.6,8,8,6,6,5,6,7,5,6,-.4,-.46,-.63333321,10,"Stable state","democracy","Advanced","Defective democracy","No significant changes","Developed","No significant changes","Moderate","Deterioration","Negligible constraints","Excellent","Excellent","Sound","Sound","Sound","Sound","Excellent","Sound","Excellent","Sound","Sound","Sound","Poor","Fair","Fair","Sound","Fair"
"Hungary","HUN",2016,"East-Central and Southeast Europe",18,7.692857,25,7.6,9.5,10,9,9,10,7.5,7,10,7,6,6.5,5,6,7,8,7.5,7,8,7,7,7,8,6,16,7.785714,8,8,8.5,8,8,10,8,7,8,6,9,9,9,8,8,8,7,7,7,7,7,76,4.6655556,1.8333333,1,2,3,1,1,3,5.7,5.3333333,6,6,4,5.6666667,5,6,6,5.8,7,7,6,5,4,6,7,5,6,-.35,-.36,-.36666679,10,"Stable state","democracy","Advanced","Defective democracy","No significant changes","Functioning","No significant changes","Moderate","No significant changes","Negligible constraints","Excellent","Sound","Sound","Sound","Sound","Sound","Excellent","Sound","Excellent","Sound","Sound","Sound","Poor","Fair","Fair","Fair","Fair"
"Hungary","HUN",2018,"East-Central and Southeast Europe",18,7.432143,32,7.15,9.25,10,9,8,10,7.5,7,10,7,6,6,5,6,6,7,6.5,6,7,6.5,7,6,7,6,19,7.714286,8,8,8.5,8,8,10,8,7.5,8,7,8.5,9,8,7.5,8,7,8,8,6,6,6,79,4.4411651,1.8958333,1,2,3,1,1,3.375,5.416667,5.6666667,6,6,5,5.3333333,5,6,5,5,7,6,5,4,3,5.6666667,6,5,6,-.45,-.07,-.2833333,10,"Stable state","democracy","Advanced","Defective democracy","No significant changes","Functioning","No significant changes","Moderate","No significant changes","Negligible constraints","Excellent","Sound","Fair","Sound","Sound","Sound","Excellent","Sound","Excellent","Sound","Sound","Fair","Poor","Fair","Fair","Fair","Fair"
"India","IND",2006,"Asia and Oceania",24,7.207143,21,7.95,8.25,8,9,9,7,8.75,7,9,10,9,7.5,9,8,6,7,8.5,9,8,6.75,6,6,9,6,39,6.464286,5,5,6.25,6,6,6,7,7.5,9,6,7,8,6,4.5,4,5,9,9,6,5,7,28,6.001196,6.0208333,6,5,5,9,8,3.125,6.708333,7.3333333,7,7,8,6,6,7,5,7.5,8,8,7,7,,6,5,7,6,,,,7.5,"Stable state","democracy","Advanced","Defective democracy",,"Functional flaws",,"Good",,"Moderate","Sound","Excellent","Sound","Excellent","Sound","Fair","Fair","Sound","Sound","Fair","Excellent","Fair","Fair","Sound","Fair","Sound","Fair"
"India","IND",2008,"Asia and Oceania",25,7.353572,21,8.1,8.25,8,8,9,8,9.25,9,9,10,9,7.5,9,8,6,7,8.5,9,8,7,7,6,9,6,42,6.607143,5,5,6.75,6,6,7,8,7.5,9,6,7,8,6,4,4,4,10,10,6,5,7,19,6.657716,5.8541667,6,5,5,9,7,3.125,7.333333,7.6666667,8,7,8,6,6,7,5,8,8,9,8,7,,7.6666667,6,9,8,.15,.14,.625,8,"Stable state","democracy","Advanced","Democracy in consolidation","No significant changes","Functional flaws","No significant changes","Good","Improvement","Moderate","Sound","Excellent","Sound","Excellent","Sound","Fair","Sound","Sound","Sound","Flawed","Excellent","Fair","Fair","Sound","Fair","Sound","Sound"
"India","IND",2010,"Asia and Oceania",26,7.332143,20,8.2,8,7,8,9,8,9.25,8,10,10,9,7.5,9,8,6,7,9,9,9,7.25,7,7,9,6,42,6.464286,5,5,6.75,6,6,7,8,8,9,7,7,8,6,4,4,4,9,9,5.5,5,6,17,6.6232639,5.875,6,5,5,9,7,3.25,7.291667,6.6666667,8,5,7,6,6,7,5,8.5,9,9,8,8,,8,7,9,8,.1,-.14,-.04166698,7.5,"Stable state","democracy","Advanced","Democracy in consolidation","No significant changes","Functional flaws","No significant changes","Good","No significant changes","Moderate","Sound","Excellent","Sound","Excellent","Sound","Fair","Sound","Sound","Sound","Flawed","Excellent","Fair","Fair","Sound","Fair","Excellent","Sound"
"India","IND",2012,"Asia and Oceania",24,7.367857,21,8.2,8.25,8,8,9,8,9.5,9,10,10,9,7.5,9,8,6,7,8.5,8,9,7.25,7,7,9,6,39,6.535714,4,4,6.75,6,6,7,8,8,9,7,7,8,6,4.5,5,4,10,10,5.5,5,6,16,6.6682292,5.6875,6,4,5,8,8,3.125,7.375,7,7,7,7,6,6,7,5,8.5,9,9,8,8,,8,7,9,8,0,.07,.08333349,8,"Stable state","democracy","Advanced","Democracy in consolidation","No significant changes","Functional flaws","No significant changes","Good","No significant changes","Moderate","Sound","Excellent","Sound","Excellent","Sound","Flawed","Sound","Sound","Sound","Fair","Excellent","Fair","Fair","Sound","Fair","Excellent","Sound"
"India","IND",2014,"Asia and Oceania",26,7.192857,20,8.1,7.75,7,8,9,7,9.25,9,10,10,8,7.5,9,8,6,7,8.5,8,9,7.5,7,8,9,6,45,6.285714,4,4,7,6,7,7,8,7.5,8,7,7.5,8,7,4.5,5,4,8,8,5.5,5,6,20,6.350733,5.7291667,5,5,5,8,8,3.375,7.016667,7,7,7,7,6,6,7,5,7.4,9,8,6,8,6,7.6666667,7,8,8,-.1,-.25,-.35833311,7,"Stable state","democracy","Advanced","Democracy in consolidation","No significant changes","Functional flaws","No significant changes","Good","No significant changes","Moderate","Sound","Excellent","Sound","Excellent","Sound","Flawed","Sound","Sound","Sound","Fair","Sound","Fair","Fair","Sound","Fair","Sound","Sound"
"India","IND",2016,"Asia and Oceania",28,6.964286,23,7.75,7.5,7,8,8,7,8.25,9,8,9,7,7.25,9,7,6,7,8.5,8,9,7.25,7,7,9,6,44,6.178571,4,4,6.75,6,7,7,7,7.5,8,7,7,7,7,4.5,5,4,8,8,5.5,5,6,24,6.1609259,5.7708333,5,5,6,8,7,3.625,6.8,6.6666667,7,6,7,6,6,7,5,7.2,9,8,5,8,6,7.3333333,7,8,7,-.35,-.11,-.2166667,7,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","No significant changes","Good","No significant changes","Moderate","Sound","Sound","Sound","Excellent","Sound","Flawed","Sound","Sound","Sound","Fair","Sound","Fair","Fair","Sound","Fair","Sound","Sound"
"India","IND",2018,"Asia and Oceania",26,6.960714,24,7.6,7.25,8,7,7,7,8,9,9,7,7,7,9,7,6,6,8.5,8,9,7.25,7,7,9,6,40,6.321429,4,4,6.75,6,7,7,7,7.5,8,7,7,7,7,4.5,5,4,9,9,5.5,5,6,24,6.0216049,5.6458333,6,5,6,8,5,3.875,6.666667,7,7,7,7,6,6,7,5,7,9,8,5,7,6,6.6666667,7,8,5,-.15,.14,-.13333368,7.5,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","No significant changes","Good","No significant changes","Moderate","Sound","Sound","Sound","Excellent","Sound","Flawed","Sound","Sound","Sound","Fair","Excellent","Fair","Fair","Sound","Fair","Sound","Sound"
"Indonesia","IDN",2006,"Asia and Oceania",52,6.042857,54,6.3,6.5,6,7,7,6,7.5,9,6,8,7,5.5,6,5,4,7,6.5,6,7,5.5,6,4,6,6,50,5.785714,6,6,5.5,6,5,5,6,7,8,6,6,6,6,5,5,5,7,7,4,4,4,60,4.8395062,5.8333333,5,6,7,8,4,5,5.35,5.3333333,6,5,5,3.6666667,5,4,2,5.4,6,5,6,5,5,7,7,7,7,,,,6,"Stable state","democracy","Limited","Defective democracy",,"Functional flaws",,"Moderate",,"Moderate","Sound","Sound","Fair","Sound","Fair","Fair","Fair","Sound","Fair","Fair","Sound","Flawed","Fair","Fair","Flawed","Fair","Sound"
"Indonesia","IDN",2008,"Asia and Oceania",48,6.171429,54,6.45,6.75,7,7,6,7,7.25,9,6,8,6,5.5,7,5,3,7,7,7,7,5.75,6,5,6,6,57,5.892857,6,6,5.75,6,5,6,6,7,7,7,6.5,7,6,5,5,5,7,7,4,4,4,53,5.2689043,5.6458333,5,6,7,8,3,4.875,5.833333,5.3333333,6,5,5,4.3333333,5,5,3,6,7,5,6,6,6,7.6666667,7,8,8,.15,.11,.48333359,7,"Stable state","democracy","Limited","Defective democracy","No significant changes","Functional flaws","No significant changes","Moderate","No significant changes","Moderate","Sound","Sound","Fair","Sound","Fair","Fair","Fair","Sound","Sound","Fair","Sound","Flawed","Fair","Fair","Flawed","Fair","Sound"
